time, Longitude, Longitude, Speed(Kn), Angle(°), Altatude(m),,,,
9:18:07 AM,43.845,-111.8848,31.49,108.06,14606.9,,,,
9:18:09 AM,43.8449,-111.8844,30.79,106.04,14616.1,,,,
9:18:11 AM,43.8448,-111.884,38.62,110.69,14625.4,,,,
9:18:13 AM,43.8447,-111.8835,39.55,110.15,14633.8,,,,
9:18:16 AM,43.8445,-111.8827,40.56,106.5,14649,,,,
9:18:18 AM,43.8444,-111.8822,42.04,110.21,14658,,,,
9:18:20 AM,43.8442,-111.8817,40.35,108.26,14669.8,,,,
9:18:22 AM,43.8441,-111.8813,37.27,104.71,14684.1,,,,
9:18:25 AM,43.844,-111.8806,32.97,109.2,14703.1,,,,
9:18:28 AM,43.8439,-111.88,32.49,105.89,14716.7,,,,
9:18:30 AM,43.8438,-111.8796,36.02,104.95,14725.7,,,,
9:18:33 AM,43.8436,-111.8788,41.49,110.44,14737.9,,,,
9:18:35 AM,43.8434,-111.8784,40.66,109.6,14747.4,,,,
9:18:37 AM,43.8433,-111.8779,34.75,115.89,14759.2,,,,
9:18:39 AM,43.8432,-111.8776,33.34,112.24,14773.9,,,,
9:18:42 AM,43.8431,-111.877,27.73,106.8,14795.8,,,,
9:18:44 AM,43.843,-111.8767,23.82,111.64,14808.7,,,,
9:18:46 AM,43.8429,-111.8764,27,104.54,14817.8,,,,
9:18:49 AM,43.8428,-111.8759,29.69,105.76,14832.2,,,,
9:18:51 AM,43.8427,-111.8755,33.72,111.45,14841,,,,
9:18:53 AM,43.8426,-111.8751,30.98,110.05,14850.5,,,,
9:18:55 AM,43.8425,-111.8747,29.22,111.3,14858.5,,,,
9:18:58 AM,43.8423,-111.8742,29.35,114.05,14872.6,,,,
9:19:00 AM,43.8423,-111.8739,28.28,102.72,14882,,,,
9:19:03 AM,43.8421,-111.8733,28.48,108.79,14896.2,,,,
9:19:05 AM,43.8421,-111.873,32.58,108.58,14905.3,,,,
9:19:07 AM,43.842,-111.8725,32.02,98.62,14912.9,,,,
9:19:09 AM,43.842,-111.8722,29.63,100.44,14922.1,,,,
9:19:11 AM,43.8419,-111.8718,28,104.43,14929.4,,,,
9:19:13 AM,43.8419,-111.8715,26.43,99.94,14937.9,,,,
9:19:16 AM,43.8418,-111.8709,32.31,103.48,14953.7,,,,
9:19:18 AM,43.8417,-111.8705,34.18,104.98,14963.2,,,,
9:19:20 AM,43.8416,-111.8701,30.7,97.06,14973.2,,,,
9:19:23 AM,43.8416,-111.8695,28.5,93.56,14984.8,,,,
9:19:25 AM,43.8416,-111.8691,27.42,96.27,14994.4,,,,
9:19:27 AM,43.8415,-111.8687,33.73,104.69,15002.4,,,,
9:19:30 AM,43.8414,-111.8681,33.75,104.05,15016.5,,,,
9:19:32 AM,43.8413,-111.8677,31.7,98.52,15025.1,,,,
9:19:34 AM,43.8413,-111.8673,32.09,99.55,15034.4,,,,
9:19:36 AM,43.8412,-111.8669,30.44,106.02,15045.3,,,,
9:19:39 AM,43.8411,-111.8663,29.17,106.21,15056.4,,,,
9:19:42 AM,43.841,-111.8658,29.33,105.59,15070.1,,,,
9:19:44 AM,43.8409,-111.8654,34.68,109.31,15079.6,,,,
9:19:46 AM,43.8408,-111.8649,37.25,109.32,15088.5,,,,
9:19:48 AM,43.8407,-111.8645,32.27,109.67,15098.9,,,,
9:19:51 AM,43.8405,-111.864,28.85,111.08,15113.3,,,,
9:19:53 AM,43.8404,-111.8636,31.69,110.67,15123.3,,,,
9:19:56 AM,43.8402,-111.863,32.52,115.48,15132.9,,,,
9:19:58 AM,43.8401,-111.8626,32.02,113.27,15141,,,,
9:20:00 AM,43.84,-111.8622,37.6,109.33,15152.7,,,,
9:20:03 AM,43.8398,-111.8615,39.92,107.59,15168.3,,,,
9:20:05 AM,43.8397,-111.8611,37.76,110.62,15178.7,,,,
9:20:07 AM,43.8396,-111.8606,34.86,116.96,15187.6,,,,
9:20:09 AM,43.8394,-111.8602,39.85,113.21,15197.7,,,,
9:20:12 AM,43.8392,-111.8595,41.6,112.27,15210.3,,,,
9:20:14 AM,43.839,-111.859,39.15,113.59,15220.7,,,,
9:20:17 AM,43.8388,-111.8585,32.18,116.44,15235.2,,,,
9:20:19 AM,43.8387,-111.8581,31.97,114.9,15244,,,,
9:20:21 AM,43.8386,-111.8578,31.39,113.3,15252.7,,,,
9:20:24 AM,43.8384,-111.8572,34.65,117.03,15268.1,,,,
9:20:27 AM,43.8382,-111.8565,39.05,112.81,15283.6,,,,
9:20:29 AM,43.8381,-111.856,37.75,107.73,15293.8,,,,
9:20:32 AM,43.838,-111.8554,32.4,103.99,15305.7,,,,
9:20:34 AM,43.8379,-111.855,31.35,103.82,15315.3,,,,
9:20:36 AM,43.8378,-111.8546,36.26,107.42,15324.8,,,,
9:20:39 AM,43.8376,-111.8539,40.07,110.39,15337.4,,,,
9:20:41 AM,43.8375,-111.8534,39.76,113.63,15345.5,,,,
9:20:43 AM,43.8373,-111.853,38.04,115.38,15354.2,,,,
9:20:45 AM,43.8372,-111.8526,32.08,113.46,15361.9,,,,
9:20:48 AM,43.837,-111.852,34.35,112.79,15375.1,,,,
9:20:50 AM,43.8368,-111.8515,38.4,113.48,15384.1,,,,
9:20:53 AM,43.8366,-111.8508,39.96,111.33,15394.5,,,,
9:20:55 AM,43.8365,-111.8504,39.27,109.58,15402.8,,,,
9:20:57 AM,43.8364,-111.8499,35.79,108.07,15411.7,,,,
9:20:59 AM,43.8363,-111.8495,30.58,109.45,15419.7,,,,
9:21:01 AM,43.8362,-111.8492,33.01,112.13,15428.7,,,,
9:21:04 AM,43.836,-111.8486,35.68,118.03,15439.4,,,,
9:21:06 AM,43.8359,-111.8482,34.97,116.78,15447.5,,,,
9:21:08 AM,43.8357,-111.8477,34.97,110.59,15457.8,,,,
9:21:11 AM,43.8356,-111.8471,37.31,108.25,15469.3,,,,
9:21:13 AM,43.8354,-111.8466,38.5,110.3,15478.5,,,,
9:21:15 AM,43.8353,-111.8462,38.44,120.79,15487.4,,,,
9:21:17 AM,43.8351,-111.8458,36.78,121.72,15496.5,,,,
9:21:20 AM,43.8348,-111.8452,35.42,121.55,15516.4,,,,
9:21:22 AM,43.8347,-111.8449,31.61,127.16,15531.9,,,,
9:21:25 AM,43.8344,-111.8445,26.17,127.85,15553.3,,,,
9:21:27 AM,43.8343,-111.8442,25.72,132.97,15563.9,,,,
9:21:30 AM,43.834,-111.8439,27.58,134.89,15580.2,,,,
9:21:33 AM,43.8337,-111.8434,30.96,133.51,15591.1,,,,
9:21:35 AM,43.8335,-111.8432,32.01,133.55,15599.8,,,,
9:21:37 AM,43.8334,-111.8429,31.65,126.67,15609.5,,,,
9:21:40 AM,43.8331,-111.8424,29.65,116.68,15623,,,,
9:21:42 AM,43.833,-111.842,28.68,124.29,15635.7,,,,
9:21:44 AM,43.8328,-111.8418,29.46,136.05,15651.4,,,,
9:21:46 AM,43.8326,-111.8415,27.48,141.95,15667,,,,
9:21:49 AM,43.8323,-111.8412,26.12,147.16,15686.2,,,,
9:21:51 AM,43.8321,-111.8411,25.28,147.73,15695.9,,,,
9:21:54 AM,43.8318,-111.8407,27.79,136.84,15710.3,,,,
9:21:56 AM,43.8316,-111.8404,30.2,133.22,15717.9,,,,
9:21:58 AM,43.8315,-111.8402,28.99,129.82,15727.5,,,,
9:22:01 AM,43.8313,-111.8398,23.29,121.43,15741.3,,,,
9:22:03 AM,43.8312,-111.8396,24.14,125.93,15751.3,,,,
9:22:06 AM,43.8309,-111.8392,25.16,134.47,15763.8,,,,
9:22:08 AM,43.8307,-111.839,25.67,135.99,15771.6,,,,
9:22:10 AM,43.8306,-111.8387,27.95,128.64,15779.8,,,,
9:22:13 AM,43.8304,-111.8382,28.52,118.24,15793.3,,,,
9:22:15 AM,43.8303,-111.8379,27.84,115.49,15801.9,,,,
9:22:18 AM,43.8301,-111.8375,24.82,125.94,15815.5,,,,
9:22:20 AM,43.8299,-111.8373,22.37,128.04,15823.1,,,,
9:22:22 AM,43.8298,-111.837,26.9,121.46,15833.1,,,,
9:22:24 AM,43.8297,-111.8367,28.01,115.95,15839.3,,,,
9:22:27 AM,43.8295,-111.8363,28.38,113.94,15851.8,,,,
9:22:29 AM,43.8294,-111.836,22.46,116.03,15860.6,,,,
9:22:31 AM,43.8293,-111.8357,23.65,116.12,15864.8,,,,
9:22:34 AM,43.8292,-111.8353,27.59,121.6,15870.9,,,,
9:22:36 AM,43.829,-111.835,32.18,123.78,15874.5,,,,
9:22:38 AM,43.8289,-111.8346,30.49,119.27,15882.4,,,,
9:22:41 AM,43.8287,-111.8341,24.21,113.54,15897.5,,,,
9:22:43 AM,43.8286,-111.8339,23.77,116.08,15905.1,,,,
9:22:45 AM,43.8285,-111.8335,28.97,112.75,15913.3,,,,
9:22:48 AM,43.8283,-111.833,32.48,112.7,15926.5,,,,
9:22:50 AM,43.8282,-111.8326,30.87,112.41,15937.7,,,,
9:22:52 AM,43.8281,-111.8323,24.95,113.09,15949.6,,,,
9:22:55 AM,43.828,-111.8318,25.35,116.06,15961.9,,,,
9:22:58 AM,43.8278,-111.8313,32.37,110.07,15974.4,,,,
9:23:00 AM,43.8277,-111.8309,32.96,110,15982.5,,,,
9:23:03 AM,43.8275,-111.8303,30.53,112.67,16000.3,,,,
9:23:05 AM,43.8274,-111.83,27.48,117.35,16009.9,,,,
9:23:07 AM,43.8273,-111.8297,30.45,118.05,16021.4,,,,
9:23:10 AM,43.8271,-111.829,35.09,111.38,16035.4,,,,
9:23:12 AM,43.827,-111.8286,33.72,111.15,16046.4,,,,
9:23:14 AM,43.8269,-111.8283,28.57,116.42,16055.8,,,,
9:23:17 AM,43.8267,-111.8278,32.62,116.19,16070.7,,,,
9:23:19 AM,43.8265,-111.8274,34.34,117.78,16080.5,,,,
9:23:22 AM,43.8264,-111.8268,32.81,112.17,16094,,,,
9:23:24 AM,43.8263,-111.8264,33.53,109.67,16102.4,,,,
9:23:26 AM,43.8261,-111.826,32.88,109.12,16112,,,,
9:23:28 AM,43.826,-111.8256,28.39,116.71,16121.7,,,,
9:23:31 AM,43.8259,-111.8252,26.23,120.17,16135.7,,,,
9:23:33 AM,43.8258,-111.8249,25.55,107.59,16144.7,,,,
9:23:35 AM,43.8257,-111.8245,28.43,111.89,16153.2,,,,
9:23:38 AM,43.8255,-111.824,31.97,114.88,16167.6,,,,
9:23:40 AM,43.8254,-111.8236,33.5,108.04,16176.7,,,,
9:23:42 AM,43.8253,-111.8232,33.27,112.46,16186.5,,,,
9:23:45 AM,43.8252,-111.8226,30.89,109.26,16200.6,,,,
9:23:47 AM,43.8251,-111.8222,30.85,102.52,16209.3,,,,
9:23:49 AM,43.825,-111.8218,31.53,113.89,16215.5,,,,
9:23:52 AM,43.8248,-111.8213,32.7,120.42,16225.6,,,,
9:23:54 AM,43.8246,-111.8209,35.47,117.6,16233.2,,,,
9:23:56 AM,43.8245,-111.8205,34.27,110.25,16242.8,,,,
9:23:58 AM,43.8244,-111.8201,34.16,107.24,16251.1,,,,
9:24:01 AM,43.8242,-111.8195,35.39,113.02,16266.2,,,,
9:24:04 AM,43.824,-111.8189,35.66,121.3,16278.7,,,,
9:24:06 AM,43.8238,-111.8184,38.82,116.87,16285.3,,,,
9:24:08 AM,43.8236,-111.818,37.38,118.32,16291.7,,,,
9:24:10 AM,43.8235,-111.8176,34.13,117.27,16302,,,,
9:24:13 AM,43.8232,-111.817,38.37,119.14,16312.2,,,,
9:24:15 AM,43.8231,-111.8166,40.75,119.97,16320.8,,,,
9:24:18 AM,43.8228,-111.8159,36.15,113.88,16335.3,,,,
9:24:21 AM,43.8226,-111.8153,33.75,115.1,16346.7,,,,
9:24:23 AM,43.8225,-111.815,35.02,120.12,16355.8,,,,
9:24:25 AM,43.8223,-111.8145,39.87,121.4,16364.9,,,,
9:24:27 AM,43.8221,-111.8141,34.71,117.89,16371.4,,,,
9:24:29 AM,43.822,-111.8137,32.29,118.79,16380,,,,
9:24:32 AM,43.8217,-111.8132,30.99,120.7,16390.7,,,,
9:24:34 AM,43.8216,-111.8129,31.84,124.94,16401.4,,,,
9:24:36 AM,43.8214,-111.8125,37.92,127.78,16410.6,,,,
9:24:38 AM,43.8212,-111.8121,34.44,128.4,16418.4,,,,
9:24:41 AM,43.8209,-111.8116,29.14,122.66,16434.2,,,,
9:24:43 AM,43.8208,-111.8114,26.61,126.92,16445.1,,,,
9:24:45 AM,43.8206,-111.8111,26.55,123.06,16455.3,,,,
9:24:48 AM,43.8204,-111.8106,27.54,119.12,16471.4,,,,
9:24:50 AM,43.8203,-111.8104,25.87,119.06,16483.2,,,,
9:24:52 AM,43.8202,-111.8101,19.91,119.76,16493,,,,
9:24:54 AM,43.8201,-111.8099,23.14,120.55,16505.7,,,,
9:24:57 AM,43.8199,-111.8096,17.41,133.1,16522.1,,,,
9:24:59 AM,43.8198,-111.8094,16.73,130.96,16532.5,,,,
9:25:01 AM,43.8197,-111.8092,23.3,132.58,16543.9,,,,
9:25:04 AM,43.8195,-111.809,19.68,141.31,16559.6,,,,
9:25:06 AM,43.8193,-111.8088,20.98,130.55,16572.3,,,,
9:25:08 AM,43.8192,-111.8086,24.61,138.67,16583.5,,,,
9:25:10 AM,43.819,-111.8084,20,135.55,16593.9,,,,
9:25:12 AM,43.8189,-111.8082,24.31,128.64,16604.9,,,,
9:25:14 AM,43.8187,-111.8079,21.91,135.25,16616.1,,,,
9:25:17 AM,43.8186,-111.8077,15.74,129.3,16631.8,,,,
9:25:19 AM,43.8185,-111.8075,17.36,120.96,16638.2,,,,
9:25:21 AM,43.8183,-111.8073,24.32,135.24,16648,,,,
9:25:23 AM,43.8182,-111.8071,21.01,129.66,16659.3,,,,
9:25:25 AM,43.8181,-111.8068,25.4,124.01,16669.8,,,,
9:25:27 AM,43.8179,-111.8066,19.25,127.6,16680.9,,,,
9:25:29 AM,43.8178,-111.8064,19.5,107.74,16694.3,,,,
9:25:32 AM,43.8177,-111.806,23.11,118.88,16718.3,,,,
9:25:34 AM,43.8176,-111.8058,16.87,124.01,16737.1,,,,
9:25:36 AM,43.8176,-111.8056,16.12,96.18,16756.5,,,,
9:25:38 AM,43.8176,-111.8054,15.66,95.54,16770.5,,,,
9:25:41 AM,43.8175,-111.8052,11.73,109.7,16790.6,,,,
9:25:43 AM,43.8175,-111.805,19.76,105.75,16801.1,,,,
9:25:45 AM,43.8174,-111.8048,15.94,122.63,16811.2,,,,
9:25:47 AM,43.8173,-111.8046,16.23,110.66,16822.9,,,,
9:25:50 AM,43.8172,-111.8043,20.18,122.24,16838.5,,,,
9:25:52 AM,43.8171,-111.8041,14.37,115.3,16847.8,,,,
9:25:55 AM,43.817,-111.8038,21.51,113.17,16864.5,,,,
9:25:57 AM,43.8169,-111.8035,20.32,116.99,16874.2,,,,
9:25:59 AM,43.8168,-111.8033,21.02,110.1,16883.6,,,,
9:26:02 AM,43.8167,-111.803,22.52,122.17,16896,,,,
9:26:04 AM,43.8166,-111.8027,18.65,122.82,16905.4,,,,
9:26:06 AM,43.8165,-111.8025,23.59,113.94,16914,,,,
9:26:08 AM,43.8164,-111.8022,23.59,123.79,16924.6,,,,
9:26:11 AM,43.8163,-111.8019,18.62,117.44,16940.1,,,,
9:26:13 AM,43.8162,-111.8016,23.25,121.52,16949.9,,,,
9:26:16 AM,43.816,-111.8013,20.14,133.56,16964.5,,,,
9:26:18 AM,43.8159,-111.8011,22.83,122.02,16974,,,,
9:26:20 AM,43.8157,-111.8008,25.57,125.61,16983.2,,,,
9:26:22 AM,43.8156,-111.8006,18.56,127.07,16993.5,,,,
9:26:24 AM,43.8155,-111.8004,22.5,123.45,17002.8,,,,
9:26:27 AM,43.8153,-111.8001,23.76,135.5,17016.1,,,,
9:26:29 AM,43.8152,-111.7999,13.29,124.81,17023.8,,,,
9:26:32 AM,43.8151,-111.7997,14.17,135.78,17038.1,,,,
9:26:34 AM,43.815,-111.7996,12.48,138.32,17047.9,,,,
9:26:37 AM,43.8148,-111.7994,14.95,130.82,17064.6,,,,
9:26:39 AM,43.8147,-111.7993,16.96,136.14,17073.6,,,,
9:26:41 AM,43.8146,-111.7992,7.8,116.02,17083.1,,,,
9:26:43 AM,43.8146,-111.7991,12.09,127.83,17093.6,,,,
9:26:46 AM,43.8145,-111.799,10.59,151.2,17106.7,,,,
9:26:48 AM,43.8144,-111.7989,10.4,105.71,17117.9,,,,
9:26:50 AM,43.8144,-111.7987,13.7,123.66,17125.1,,,,
9:26:53 AM,43.8143,-111.7986,8.44,131.93,17139.8,,,,
9:26:55 AM,43.8143,-111.7985,12.15,115.63,17149.9,,,,
9:26:58 AM,43.8142,-111.7983,11.98,131.51,17163.5,,,,
9:27:00 AM,43.8142,-111.7982,9.6,109.42,17172.7,,,,
9:27:02 AM,43.8141,-111.798,15.46,116.91,17183,,,,
9:27:05 AM,43.814,-111.7978,12.38,134.41,17197.6,,,,
9:27:07 AM,43.814,-111.7976,17.47,110.15,17207,,,,
9:27:09 AM,43.8139,-111.7974,15.82,112.96,17217.2,,,,
9:27:11 AM,43.8139,-111.7973,11.49,107.29,17226.1,,,,
9:27:14 AM,43.8138,-111.797,15.15,111.94,17241.3,,,,
9:27:16 AM,43.8137,-111.7968,16.65,128.61,17251.4,,,,
9:27:18 AM,43.8136,-111.7967,14.02,100.48,17260.8,,,,
9:27:21 AM,43.8136,-111.7964,14.84,112.85,17276.6,,,,
9:27:24 AM,43.8134,-111.7963,11.13,143.51,17289.8,,,,
9:27:26 AM,43.8133,-111.7962,14.09,139.2,17298.7,,,,
9:27:29 AM,43.8132,-111.796,16.78,142.55,17310.8,,,,
9:27:31 AM,43.8131,-111.7958,16.72,132.41,17321.8,,,,
9:27:33 AM,43.813,-111.7956,17.02,110.94,17331.1,,,,
9:27:36 AM,43.8129,-111.7953,16.21,112.28,17345.1,,,,
9:27:38 AM,43.8128,-111.7951,19.6,124.87,17351.2,,,,
9:27:40 AM,43.8127,-111.7949,19.56,127.97,17359.7,,,,
9:27:43 AM,43.8126,-111.7946,14.97,111.1,17372.8,,,,
9:27:45 AM,43.8126,-111.7945,14.95,103.86,17378.5,,,,
9:27:47 AM,43.8125,-111.7943,16.04,102.05,17388.1,,,,
9:27:49 AM,43.8125,-111.794,19.2,116.84,17397.3,,,,
9:27:51 AM,43.8124,-111.7938,21.95,117.28,17406.1,,,,
9:27:54 AM,43.8123,-111.7934,18.81,108.62,17420.4,,,,
9:27:57 AM,43.8122,-111.7931,15.74,94.33,17430.6,,,,
9:27:59 AM,43.8122,-111.7929,16.67,102.59,17438,,,,
9:28:01 AM,43.8122,-111.7927,20.18,114.53,17447.2,,,,
9:28:04 AM,43.812,-111.7924,21.17,121.1,17461.6,,,,
9:28:06 AM,43.8119,-111.7922,16.44,119.07,17472.6,,,,
9:28:08 AM,43.8119,-111.792,11.29,108.87,17481.7,,,,
9:28:11 AM,43.8118,-111.7918,12.62,122.5,17497.7,,,,
9:28:13 AM,43.8117,-111.7917,14.05,134.96,17503.2,,,,
9:28:16 AM,43.8116,-111.7915,13.36,137.02,17513.3,,,,
9:28:18 AM,43.8115,-111.7914,14.45,131.44,17519.1,,,,
9:28:21 AM,43.8115,-111.7912,9.88,89.91,17530.3,,,,
9:28:24 AM,43.8115,-111.791,11.09,95.03,17548.1,,,,
9:28:26 AM,43.8115,-111.7909,10.13,89.12,17559.1,,,,
9:28:28 AM,43.8115,-111.7907,11.26,80.47,17570.3,,,,
9:28:30 AM,43.8115,-111.7906,6.98,72.83,17581.8,,,,
9:28:32 AM,43.8115,-111.7906,4.73,113.44,17593.7,,,,
9:28:34 AM,43.8115,-111.7905,6.14,120.57,17607,,,,
9:28:37 AM,43.8114,-111.7904,7.55,150.02,17625.9,,,,
9:28:39 AM,43.8113,-111.7904,4.45,113.2,17637.8,,,,
9:28:42 AM,43.8113,-111.7903,5.46,74.85,17653.9,,,,
9:28:44 AM,43.8113,-111.7902,4.29,102.92,17663.3,,,,
9:28:46 AM,43.8113,-111.7902,0.08,102.92,17670.7,,,,
9:28:48 AM,43.8113,-111.7902,6.17,142.18,17677.6,,,,
9:28:51 AM,43.8112,-111.7901,9.08,154.58,17693,,,,
9:28:54 AM,43.8111,-111.7901,3.79,175.14,17707.2,,,,
9:28:56 AM,43.8111,-111.7901,7.44,151.61,17716.7,,,,
9:28:58 AM,43.811,-111.79,9.04,115.36,17726.1,,,,
9:29:00 AM,43.811,-111.7899,5.5,96.03,17737.4,,,,
9:29:03 AM,43.811,-111.7898,2.03,103.92,17751,,,,
9:29:05 AM,43.811,-111.7898,7.09,64.04,17757.3,,,,
9:29:07 AM,43.811,-111.7897,7.46,101.94,17769.5,,,,
9:29:10 AM,43.811,-111.7896,8.33,116.19,17784.9,,,,
9:29:12 AM,43.811,-111.7894,11.26,86.73,17793.5,,,,
9:29:14 AM,43.811,-111.7893,10.33,95.18,17802.9,,,,
9:29:17 AM,43.811,-111.7892,4.96,92.05,17818.4,,,,
9:29:19 AM,43.811,-111.7891,4.42,79.32,17828.9,,,,
9:29:21 AM,43.811,-111.789,10.95,111.74,17840.6,,,,
9:29:24 AM,43.8109,-111.7888,13.5,103.56,17854.3,,,,
9:29:27 AM,43.8109,-111.7886,11.13,102.38,17871.6,,,,
9:29:29 AM,43.8108,-111.7885,7.23,124.47,17881.4,,,,
9:29:31 AM,43.8108,-111.7884,8.04,127.66,17892.2,,,,
9:29:34 AM,43.8108,-111.7882,14.47,103,17908,,,,
9:29:36 AM,43.8107,-111.788,13.57,95.12,17918.7,,,,
9:29:38 AM,43.8107,-111.7879,7.45,137.81,17928.1,,,,
9:29:40 AM,43.8106,-111.7878,7.48,145.57,17936.4,,,,
9:29:42 AM,43.8106,-111.7878,6.48,128.03,17946.4,,,,
9:29:45 AM,43.8106,-111.7876,7,111.22,17961.4,,,,
9:29:47 AM,43.8106,-111.7876,7.89,89.26,17969.2,,,,
9:29:49 AM,43.8106,-111.7875,7.4,92.81,17978.8,,,,
9:29:52 AM,43.8105,-111.7874,5.34,127.01,17993.7,,,,
9:29:54 AM,43.8105,-111.7873,4.99,157.54,18003.1,,,,
9:29:56 AM,43.8105,-111.7873,5.55,102.65,18016.1,,,,
9:29:58 AM,43.8105,-111.7872,8.09,82.2,18026.2,,,,
9:30:01 AM,43.8105,-111.787,8.11,76.84,18041.4,,,,
9:30:03 AM,43.8105,-111.787,4.67,124.93,18051.8,,,,
9:30:05 AM,43.8104,-111.787,2.05,168.68,18062.2,,,,
9:30:07 AM,43.8104,-111.787,3.28,43.81,18070.1,,,,
9:30:10 AM,43.8105,-111.7869,4.97,35.1,18083.1,,,,
9:30:12 AM,43.8105,-111.7869,0.08,34.03,18090.6,,,,
9:30:14 AM,43.8105,-111.7869,0.16,34.03,18097.8,,,,
9:30:16 AM,43.8105,-111.7869,0.34,34.03,18105.2,,,,
9:30:19 AM,43.8105,-111.7868,6.21,106.06,18118.2,,,,
9:30:21 AM,43.8104,-111.7867,8.86,117.28,18128.3,,,,
9:30:23 AM,43.8104,-111.7866,8.11,132.97,18139,,,,
9:30:25 AM,43.8104,-111.7866,6.68,126.02,18149.8,,,,
9:30:28 AM,43.8103,-111.7865,0.12,116.28,18161,,,,
9:30:30 AM,43.8103,-111.7865,0.3,116.28,18167.5,,,,
9:30:32 AM,43.8103,-111.7865,6.5,105.46,18175.2,,,,
9:30:35 AM,43.8103,-111.7863,7.55,118.35,18192.7,,,,
9:30:37 AM,43.8102,-111.7863,8.65,150.35,18206.7,,,,
9:30:39 AM,43.8101,-111.7863,11.51,170.6,18217.2,,,,
9:30:42 AM,43.8099,-111.7862,12.16,175.61,18234.7,,,,
9:30:44 AM,43.8099,-111.7862,7.03,142.62,18245.7,,,,
9:30:46 AM,43.8099,-111.7861,5.97,122.31,18256.4,,,,
9:30:49 AM,43.8097,-111.786,10.1,155.91,18272.8,,,,
9:30:52 AM,43.8096,-111.7859,13.69,158.35,18287.6,,,,
9:30:54 AM,43.8095,-111.7859,7.81,138.61,18297.8,,,,
9:30:57 AM,43.8094,-111.7858,5.12,134.95,18313.8,,,,
9:30:59 AM,43.8093,-111.7858,12.88,166.97,18324.5,,,,
9:31:01 AM,43.8092,-111.7857,13.21,168.85,18334.9,,,,
9:31:03 AM,43.8091,-111.7857,7.75,134.49,18346.3,,,,
9:31:05 AM,43.8091,-111.7856,8.23,131.14,18356.4,,,,
9:31:07 AM,43.809,-111.7855,11.46,139.57,18366,,,,
9:31:10 AM,43.8089,-111.7854,14.65,142.03,18380.4,,,,
9:31:13 AM,43.8087,-111.7853,14.79,157.06,18393.3,,,,
9:31:16 AM,43.8086,-111.7852,9.45,149.47,18405.4,,,,
9:31:18 AM,43.8085,-111.7851,7.17,150.14,18413.5,,,,
9:31:20 AM,43.8084,-111.7851,10.83,170.41,18423.5,,,,
9:31:22 AM,43.8083,-111.7851,14.67,172.06,18432.4,,,,
9:31:25 AM,43.8081,-111.7851,13.68,170.9,18446.3,,,,
9:31:27 AM,43.808,-111.785,10.2,170.64,18457.6,,,,
9:31:29 AM,43.8079,-111.785,5.23,154.58,18465.8,,,,
9:31:31 AM,43.8079,-111.785,7.79,166.11,18476.4,,,,
9:31:34 AM,43.8077,-111.7849,12.27,167.38,18491.2,,,,
9:31:36 AM,43.8076,-111.7849,8.27,180.79,18501.1,,,,
9:31:38 AM,43.8076,-111.7849,3.4,180.41,18511.7,,,,
9:31:41 AM,43.8075,-111.7849,0.29,180.41,18522.8,,,,
9:31:43 AM,43.8075,-111.7849,4.48,162.18,18530.3,,,,
9:31:46 AM,43.8074,-111.7849,7.24,158.13,18542.5,,,,
9:31:48 AM,43.8074,-111.7848,7.35,154.1,18553.2,,,,
9:31:50 AM,43.8073,-111.7848,2.03,157.31,18563.4,,,,
9:31:53 AM,43.8073,-111.7848,0.1,157.31,18576.8,,,,
9:31:55 AM,43.8073,-111.7847,4.11,150.5,18587.3,,,,
9:31:58 AM,43.8072,-111.7847,9.38,146.83,18603.1,,,,
9:32:00 AM,43.8071,-111.7846,9.37,138.11,18612.9,,,,
9:32:02 AM,43.8071,-111.7845,7.85,139.69,18622,,,,
9:32:05 AM,43.807,-111.7844,4.16,124.13,18637.2,,,,
9:32:07 AM,43.807,-111.7844,0.04,124.13,18645.3,,,,
9:32:09 AM,43.807,-111.7845,0.14,124.13,18652.8,,,,
9:32:11 AM,43.8071,-111.7844,4.49,81.42,18661,,,,
9:32:13 AM,43.807,-111.7843,8.32,108.77,18669.7,,,,
9:32:16 AM,43.807,-111.7842,8.04,106.51,18683,,,,
9:32:18 AM,43.807,-111.7841,6.01,86.74,18693.2,,,,
9:32:20 AM,43.807,-111.7841,3.1,135.32,18702.4,,,,
9:32:22 AM,43.807,-111.784,2.77,153.85,18709.3,,,,
9:32:24 AM,43.807,-111.784,5.33,69.95,18718.3,,,,
9:32:27 AM,43.807,-111.7838,12.25,72.88,18733,,,,
9:32:29 AM,43.807,-111.7837,11.82,81.41,18742.5,,,,
9:32:31 AM,43.807,-111.7835,7.32,110.04,18752.7,,,,
9:32:33 AM,43.807,-111.7835,7.24,116.97,18761,,,,
9:32:36 AM,43.807,-111.7833,9.83,92.27,18777.3,,,,
9:32:38 AM,43.807,-111.7831,13.74,78.46,18787.3,,,,
9:32:40 AM,43.807,-111.7829,12.54,82.65,18798.6,,,,
9:32:42 AM,43.807,-111.7828,8.26,103.98,18809,,,,
9:32:45 AM,43.807,-111.7827,8.45,117.85,18823.8,,,,
9:32:47 AM,43.8069,-111.7825,11.17,111.02,18833.6,,,,
9:32:49 AM,43.8069,-111.7824,11.09,105.61,18843.9,,,,
9:32:51 AM,43.8069,-111.7823,11.54,86.07,18853.5,,,,
9:32:53 AM,43.8069,-111.7821,8.23,87.8,18862.9,,,,
